COMPANY;MES;ANO;DATA_PARCELA_1;PARCELA1;DATA_PARCELA_2;PARCELA_2;DATA_PARCELA_3;PARCELA_3
c872bd2dc895b7c6805acc5ecc0abdb62e574f4dd56f397b6096f8efc0699db6;7;2019;15/08/19;15810,375;25/08/19;15810,375;05/09/19;15810,375
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;7;2019;15/08/19;0;25/08/19;30245,85;05/09/19;0
b4b11c57c7ec0324ee2acd456592f8bbe254eb5d11521c76666a71a80e2c98e0;7;2019;15/08/19;0;25/08/19;53118,0075;05/09/19;0
f9cfe62241b0a57a1a97429fd7b5239a51a504eee98af5cb145aeb6fabe446d9;7;2019;15/08/19;37769,88;25/08/19;37769,88;05/09/19;37769,88
b6ff24d53c30e7381676dbb2e3d4cbe492739770507128797243995a630fe035;7;2019;15/08/19;293198,3175;25/08/19;293198,3175;05/09/19;293198,325
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;7;2019;15/08/19;0;25/08/19;36720,9075;05/09/19;0
a255cabc2e42f0bce1cc1636bcdc938064a4b347194cdbb17004586d1124f3bd;7;2019;15/08/19;0;25/08/19;42608,7375;05/09/19;0
b903a20d204cc69d0875dfe63452afaec57ef0debda583e3406c6f7a0146dc14;7;2019;15/08/19;0;25/08/19;38453,2875;05/09/19;0
d4600a68a18eb94eb7becb7598a1d3f6f36eada58881fc6eb8249ad82186f047;7;2019;15/08/19;0;25/08/19;148623,09;05/09/19;0
e97c19287cf4f1a566446a72325dc8d51907d537cf1961f3ace747c82da38ade;7;2019;15/08/19;0;25/08/19;371989,3425;05/09/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;7;2019;15/08/19;0;25/08/19;28881,42;05/09/19;0
719be77d544c78248ed775aa5d8bb1151a6183ff35015d5a123deb4e849dc5c7;7;2019;15/08/19;0;25/08/19;27558,72;05/09/19;0
fcc0ed74056343fac863f959ebeeedab3fd4a07405b0145931a8106b412355b0;7;2019;15/08/19;0;25/08/19;157341,8925;05/09/19;0
1691f36c91ffea1129900da7ea18abbe8b97204f6084723aac3657d9a735d658;7;2019;15/08/19;0;25/08/19;4850,1975;05/09/19;0
bac2ea73eff76151887853ea0513bcceba99078c5efc7e96d31ae9a3880dd2ed;7;2019;15/08/19;0;25/08/19;47910,585;05/09/19;0
1a87e80bd8a7cc465bb011fad11ae51991bf0bd23102c4992c5156c78cf57ccb;7;2019;15/08/19;0;25/08/19;1800951,9;05/09/19;0
50899a7c990b481f18a4ef5e1bdfa5f74cead1dbe70f8b0e7b85f49247f7543f;7;2019;15/08/19;0;25/08/19;2565301,7025;05/09/19;0
a200243480bba58b5829832c266f8d9657994468d5a9bf4513a43789b4cd3422;7;2019;15/08/19;416825,7525;25/08/19;416825,7525;05/09/19;416825,7525
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;7;2019;15/08/19;0;25/08/19;7669,1175;05/09/19;0
0f96e946bf2ea26ddbcda3cc19aa52fecbe9d08c518d6649289e2c95b47f4c52;7;2019;15/08/19;0;25/08/19;2775,8925;05/09/19;0
a5da86a7a614ef3bb5f560f59d230c0a10686c1cc9ff1610518b7f1941592b7f;7;2019;15/08/19;0;25/08/19;600941,13;05/09/19;0
a6f19f04c004ac29a20c904e1306f5fa7829c683b608c11d749c90ed9f236419;7;2019;15/08/19;0;25/08/19;856819,005;05/09/19;0
5945b2b53291bc3261dd86b14aa9b3562d72b087fd5c9d1ad8ec48b75f86481d;7;2019;15/08/19;0;25/08/19;1454966,865;05/09/19;0
3867c1e887f0e47ba506a2118ec2e5004df8fea2e785c6fd66f620751c2f8bc3;7;2019;15/08/19;0;25/08/19;131151,2325;05/09/19;0
9178cd328017f45c4370796842eb9d8ec3e3ed74e13a152ad9a3919bbc2ad784;7;2019;15/08/19;9351,2025;25/08/19;9351,2025;05/09/19;9351,195
a467d2cb1c184c0a871aeef33455a61daa855233fd4a2b102a6b5acbebae4d5a;7;2019;15/08/19;0;25/08/19;55707,975;05/09/19;0
61f35ffc7f1e1fe7ab15b576a008da59bcf82bb0c2940ab9ccf8f5b18d29873d;7;2019;15/08/19;0;25/08/19;121070,13;05/09/19;0
bac2ea73eff76151887853ea0513bcceba99078c5efc7e96d31ae9a3880dd2ed;7;2019;15/08/19;0;25/08/19;1857,135;05/09/19;0
615c418ee45134270af9566b7eb4274cb44b1248acff1e8446d7370ab9425481;7;2019;15/08/19;0;25/08/19;273561,4425;05/09/19;0
0c8dc5cabccd367552341f7699add336791dafca08e8334dd7245d054cd4355b;7;2019;15/08/19;28489,98;25/08/19;28489,98;05/09/19;28489,9875
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;7;2019;15/08/19;5217,6;25/08/19;5217,6;05/09/19;5217,6
7b7349a230cd1c56a597633d506f2f5c68bbc6a8edf159e197e43045a06dff27;7;2019;15/08/19;3379,575;25/08/19;3379,575;05/09/19;3379,575
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;7;2019;15/08/19;0;25/08/19;770431,65;05/09/19;0
86bb5ba0b4dcb6cdb3fa4735d0768c6876cdb5750fda5fefbdccf9ed9e91119f;7;2019;15/08/19;9004,3725;25/08/19;9004,3725;05/09/19;9004,38
302217df3f84d05808dafe9fe75306da7066e9377af360b93041006b7b90a724;7;2019;15/08/19;0;25/08/19;111959,6175;05/09/19;0
50899a7c990b481f18a4ef5e1bdfa5f74cead1dbe70f8b0e7b85f49247f7543f;7;2019;15/08/19;0;25/08/19;12603,51;05/09/19;0
a4c402e0a0e3dfceceac541b7b20e3ce5ca48b81036825c611df810e4b184516;7;2019;15/08/19;0;25/08/19;582609,075;05/09/19;0
2418473f0123dfe994ad32065830f2f2b47806638d03dc96ee0ed4b0008bb9ed;7;2019;15/08/19;0;25/08/19;134545,3875;05/09/19;0
8ef1c0721505ef16f6608a4352842edefbc4241f717085c215e6bd09737509b1;7;2019;15/08/19;0;25/08/19;577645,71;05/09/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;7;2019;15/08/19;0;25/08/19;11913,075;05/09/19;0
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;7;2019;15/08/19;0;25/08/19;19123,9575;05/09/19;0
4922128e8028734fd986c13f2b7462f7a67d6751adfab811c905821a51b6c59f;7;2019;15/08/19;0;25/08/19;264572,6925;05/09/19;0
51d4d1034ab628e0e403aa8c0be09afce03d6d5d65042d2e0aeec6b3e146ddec;7;2019;15/08/19;0;25/08/19;17090,685;05/09/19;0
b72e8d7309bfa5f284bede746688946396f3c82d453ddad09dfe92b97e73824d;7;2019;15/08/19;121924,2525;25/08/19;121924,2525;05/09/19;121924,2525
cb8798d47958a9b3b559044ea3a321c464895ab9656e802a542bd93eb172c794;7;2019;15/08/19;0;25/08/19;5137,3875;05/09/19;0
d45d95d69dd648a4a220f71533aaf03ddcb5fc47b5ab4b5bd17fc0fb142ff620;7;2019;15/08/19;0;25/08/19;79983,2625;05/09/19;0
689c4ed068fcc90bfaca0797b92d5e6acaa9c6861f721debe5531fc224b5d974;7;2019;15/08/19;0;25/08/19;78361,9125;05/09/19;0
50899a7c990b481f18a4ef5e1bdfa5f74cead1dbe70f8b0e7b85f49247f7543f;7;2019;15/08/19;0;25/08/19;12671,64;05/09/19;0
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;7;2019;15/08/19;0;25/08/19;39383,415;05/09/19;0
21627aaa6c69151d30ee733b54f604d0904aecd9eedea1e01f8e03c8f761d431;7;2019;15/08/19;0;25/08/19;109588,9875;05/09/19;0
31ecc78ec9aec3677689ef79ff30b9b95b19332804b42cab6a0ab9119545b206;7;2019;15/08/19;0;25/08/19;198768,1125;05/09/19;0
50899a7c990b481f18a4ef5e1bdfa5f74cead1dbe70f8b0e7b85f49247f7543f;7;2019;15/08/19;0;25/08/19;8465,8875;05/09/19;0
bac2ea73eff76151887853ea0513bcceba99078c5efc7e96d31ae9a3880dd2ed;7;2019;15/08/19;0;25/08/19;226886,9625;05/09/19;0
0354dbbb9953ec7e387100a11fd5a133cb1a89861953cdfd87c5c94f4dcdb1b6;7;2019;15/08/19;17307,315;25/08/19;17307,315;05/09/19;17307,315
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;7;2019;15/08/19;0;25/08/19;8369226,2925;05/09/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;7;2019;15/08/19;0;25/08/19;11306,04;05/09/19;0
4968c3e79bc52f5078d32673035d7e34f7af7cc21aaf7c85fe3ad649608b659a;7;2019;15/08/19;7927,245;25/08/19;7927,245;05/09/19;7927,2525
35b76ed72c17895dde8d51b1b7fd502c907d6b5c20f1d81057533a90f165ac43;7;2019;15/08/19;0;25/08/19;7255,1775;05/09/19;0
50899a7c990b481f18a4ef5e1bdfa5f74cead1dbe70f8b0e7b85f49247f7543f;7;2019;15/08/19;0;25/08/19;142802,22;05/09/19;0
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;7;2019;15/08/19;0;25/08/19;4368,0375;05/09/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;7;2019;15/08/19;0;25/08/19;127187,37;05/09/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;7;2019;15/08/19;8303,655;25/08/19;8303,655;05/09/19;8303,6475
a98133f5318f13c43c799ed82a6f90db3ec58ae04957165399eb61d2394c6462;7;2019;15/08/19;0;25/08/19;112805,4525;05/09/19;0
7afa0f8b13d416bad28fbf008ef89ceef78bb68bd19bca7814c400c0d3698848;7;2019;15/08/19;163898,49;25/08/19;163898,49;05/09/19;163898,4975
587aaac9eb899ca0f9f757f1f1250096afb88fa96934fc7e2be14790f2a3a1c8;7;2019;15/08/19;0;25/08/19;304977,2475;05/09/19;0
ae610f52f0590cbb6677b030fe70405ee7aa96e97d61d79e32122fa90d797ab1;7;2019;15/08/19;0;25/08/19;741226,8675;05/09/19;0
bea410d04f41874bdd9a20431b1ac7f0596f1521ea27ae828f75fe13d157b417;7;2019;15/08/19;63973,185;25/08/19;63973,185;05/09/19;63973,185
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;7;2019;15/08/19;0;25/08/19;1291,7775;05/09/19;0
49f572f108a923aa49fa5dd4d69bbb55a393f5299b7292c47be56b9d64206660;7;2019;15/08/19;0;25/08/19;71437,875;05/09/19;0
a88f77fbb1b9bc0c9f4c8a2d650e240c818fba02c7cf37151af6b594c7b519a3;7;2019;15/08/19;0;25/08/19;72381,7125;05/09/19;0
22d9d5cffc8a719720bdb1842a4a625e22539fb14e09b719c49bda55a9c4bbd7;7;2019;15/08/19;0;25/08/19;71760,2175;05/09/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;7;2019;15/08/19;0;25/08/19;13782,765;05/09/19;0
4f3127408ba23b9ad93d27baa364e51c116045a811ac96d75769dcd8f6b8d8c6;7;2019;15/08/19;0;25/08/19;4038220,8825;05/09/19;0
7ae353f62c16f0ef9ad0b65bb6aa031fa27fbbc32d317a4adc137fbc691cf87e;7;2019;15/08/19;0;25/08/19;1633377,9975;05/09/19;0
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;7;2019;15/08/19;0;25/08/19;65397,1425;05/09/19;0
37d7ae4a3b2162d3e7b1fd9a5deb39eaf6b0094e10dd367a15d34961f49f10e0;7;2019;15/08/19;41858,385;25/08/19;41858,385;05/09/19;41858,3775
840d538ab83b956c5e0a417004e0763c26f737d6cce03e00dae6ba6f4eb6ea61;7;2019;15/08/19;49885,485;25/08/19;49885,485;05/09/19;49885,4775
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;7;2019;15/08/19;4357,095;25/08/19;4357,095;05/09/19;4357,1025
c487b40198cff7144798ee944048134f16709935dea124b2b28ed244cb568bcf;7;2019;15/08/19;0;25/08/19;16724,325;05/09/19;0
a3a8e7c4aae18f94595e1063a890f1067373ec9588d892ea1948fb943e1ea041;7;2019;15/08/19;0;25/08/19;418881,0675;05/09/19;0
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;7;2019;15/08/19;4358,925;25/08/19;4358,925;05/09/19;4358,9325
3f0efb1fad24f56f3f2b9ef9466a97bcc275937b444d7253690cc98ba0bb7a72;7;2019;15/08/19;0;25/08/19;5177,235;05/09/19;0
43261d5727c06339359c5f0aace80318821cac1141a039987b63b6a1a64bdd36;7;2019;15/08/19;297809,925;25/08/19;297809,925;05/09/19;297809,9175
bac2ea73eff76151887853ea0513bcceba99078c5efc7e96d31ae9a3880dd2ed;7;2019;15/08/19;0;25/08/19;53703,75;05/09/19;0
0f074171fb28ccc58f8761a2dce884108d92c1db5023767bae698f2b307a1791;7;2019;15/08/19;0;25/08/19;243;05/09/19;0
2ac35a25673eaa7771f283c04ed8d5488c09e67e3912bd4672a0989775cfcf62;7;2019;15/08/19;109227,0375;25/08/19;109227,0375;05/09/19;109227,045
c9c4364be2a27be717cebf3ade3d3137e9fe978b25fe0d3da5c13f21e365b0a0;7;2019;15/08/19;0;25/08/19;109915,6725;05/09/19;0
50899a7c990b481f18a4ef5e1bdfa5f74cead1dbe70f8b0e7b85f49247f7543f;7;2019;15/08/19;0;25/08/19;11033,9025;05/09/19;0
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;7;2019;15/08/19;0;25/08/19;41348,7675;05/09/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;7;2019;15/08/19;0;25/08/19;7978,7775;05/09/19;0
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;7;2019;15/08/19;0;25/08/19;17263,125;05/09/19;0
4aeda8377389acfbc604d5fa78cb4d17dcd5320213a1d60c8b3f51f6673d8505;7;2019;15/08/19;0;25/08/19;241102,4025;05/09/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;7;2019;15/08/19;0;25/08/19;1641,0825;05/09/19;0
40659c5ecd638066aa5ef2b7a62956b1600c84c0e49aeadd844488ae23ac90de;7;2019;15/08/19;25585,305;25/08/19;25585,305;05/09/19;25585,305
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;7;2019;15/08/19;0;25/08/19;34800,5775;05/09/19;0
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;7;2019;15/08/19;0;25/08/19;11969,5725;05/09/19;0
cb1f53e634bb83b35b3299fb6a00d6e15fb71b742496dedda49ee6e267e7b810;7;2019;15/08/19;0;25/08/19;392933,055;05/09/19;0
3d39e570b623e785da6a4c1cbf6afcf8bedb68e4bbf1167b8b5a90a6192c7b57;7;2019;15/08/19;59378,2125;25/08/19;59378,2125;05/09/19;59378,22
2481eaa64d814136e4a01de8913359d2417f2ae4e4fbddec5ccbff00a9173dfa;7;2019;15/08/19;21910,86;25/08/19;21910,86;05/09/19;21910,86
020f4437c773d4dba3bf6bf2a4ebe3d40b5946b6f0f19fae1279b84f9d68c8de;7;2019;15/08/19;26857,575;25/08/19;26857,575;05/09/19;26857,575
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;7;2019;15/08/19;0;25/08/19;64240,995;05/09/19;0
50899a7c990b481f18a4ef5e1bdfa5f74cead1dbe70f8b0e7b85f49247f7543f;7;2019;15/08/19;0;25/08/19;2565301,7025;05/09/19;0
a200243480bba58b5829832c266f8d9657994468d5a9bf4513a43789b4cd3422;7;2019;15/08/19;416825,7525;25/08/19;416825,7525;05/09/19;416825,7525
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;7;2019;15/08/19;0;25/08/19;7669,1175;05/09/19;0
0f96e946bf2ea26ddbcda3cc19aa52fecbe9d08c518d6649289e2c95b47f4c52;7;2019;15/08/19;0;25/08/19;2775,8925;05/09/19;0
a5da86a7a614ef3bb5f560f59d230c0a10686c1cc9ff1610518b7f1941592b7f;7;2019;15/08/19;0;25/08/19;600941,13;05/09/19;0
a6f19f04c004ac29a20c904e1306f5fa7829c683b608c11d749c90ed9f236419;7;2019;15/08/19;0;25/08/19;856819,005;05/09/19;0
5945b2b53291bc3261dd86b14aa9b3562d72b087fd5c9d1ad8ec48b75f86481d;7;2019;15/08/19;0;25/08/19;1454966,865;05/09/19;0
3867c1e887f0e47ba506a2118ec2e5004df8fea2e785c6fd66f620751c2f8bc3;7;2019;15/08/19;0;25/08/19;131151,2325;05/09/19;0
9178cd328017f45c4370796842eb9d8ec3e3ed74e13a152ad9a3919bbc2ad784;7;2019;15/08/19;9351,2025;25/08/19;9351,2025;05/09/19;9351,195
a467d2cb1c184c0a871aeef33455a61daa855233fd4a2b102a6b5acbebae4d5a;7;2019;15/08/19;0;25/08/19;55707,975;05/09/19;0
61f35ffc7f1e1fe7ab15b576a008da59bcf82bb0c2940ab9ccf8f5b18d29873d;7;2019;15/08/19;0;25/08/19;121070,13;05/09/19;0
bac2ea73eff76151887853ea0513bcceba99078c5efc7e96d31ae9a3880dd2ed;7;2019;15/08/19;0;25/08/19;1857,135;05/09/19;0
615c418ee45134270af9566b7eb4274cb44b1248acff1e8446d7370ab9425481;7;2019;15/08/19;0;25/08/19;273561,4425;05/09/19;0
0c8dc5cabccd367552341f7699add336791dafca08e8334dd7245d054cd4355b;7;2019;15/08/19;28489,98;25/08/19;28489,98;05/09/19;28489,9875
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;7;2019;15/08/19;5217,6;25/08/19;5217,6;05/09/19;5217,6
7b7349a230cd1c56a597633d506f2f5c68bbc6a8edf159e197e43045a06dff27;7;2019;15/08/19;3379,575;25/08/19;3379,575;05/09/19;3379,575
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;7;2019;15/08/19;0;25/08/19;770431,65;05/09/19;0
86bb5ba0b4dcb6cdb3fa4735d0768c6876cdb5750fda5fefbdccf9ed9e91119f;7;2019;15/08/19;9004,3725;25/08/19;9004,3725;05/09/19;9004,38
302217df3f84d05808dafe9fe75306da7066e9377af360b93041006b7b90a724;7;2019;15/08/19;0;25/08/19;111959,6175;05/09/19;0
50899a7c990b481f18a4ef5e1bdfa5f74cead1dbe70f8b0e7b85f49247f7543f;7;2019;15/08/19;0;25/08/19;12603,51;05/09/19;0
a4c402e0a0e3dfceceac541b7b20e3ce5ca48b81036825c611df810e4b184516;7;2019;15/08/19;0;25/08/19;582609,075;05/09/19;0
2418473f0123dfe994ad32065830f2f2b47806638d03dc96ee0ed4b0008bb9ed;7;2019;15/08/19;0;25/08/19;134545,3875;05/09/19;0
8ef1c0721505ef16f6608a4352842edefbc4241f717085c215e6bd09737509b1;7;2019;15/08/19;0;25/08/19;577645,71;05/09/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;7;2019;15/08/19;0;25/08/19;11913,075;05/09/19;0
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;7;2019;15/08/19;0;25/08/19;19123,9575;05/09/19;0
4922128e8028734fd986c13f2b7462f7a67d6751adfab811c905821a51b6c59f;7;2019;15/08/19;0;25/08/19;264572,6925;05/09/19;0
51d4d1034ab628e0e403aa8c0be09afce03d6d5d65042d2e0aeec6b3e146ddec;7;2019;15/08/19;0;25/08/19;17090,685;05/09/19;0
b72e8d7309bfa5f284bede746688946396f3c82d453ddad09dfe92b97e73824d;7;2019;15/08/19;121924,2525;25/08/19;121924,2525;05/09/19;121924,2525
cb8798d47958a9b3b559044ea3a321c464895ab9656e802a542bd93eb172c794;7;2019;15/08/19;0;25/08/19;5137,3875;05/09/19;0
1e6c2674c2fd0a385df86d5b8dce5210ef6d81029511e9924d3ce4ba7255f570;7;2019;15/08/19;0;25/08/19;127151,565;05/09/19;0
2c92c75475931af9f18d26afafc7122da433432ffa334531cb88f40f3dd875da;7;2019;15/08/19;0;25/08/19;329086,3125;05/09/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;7;2019;15/08/19;0;25/08/19;59769,45;05/09/19;0
45ac39e1a39ddd2bed9be802bc751e79d126ca2d5603e4e127853b9935630450;7;2019;15/08/19;29344,4625;25/08/19;29344,4625;05/09/19;29344,47
ac2eef062ad563468b9982ffdfbac49dcecd59cced7886cf7ecd3c2bf1b90e63;7;2019;15/08/19;8295,0225;25/08/19;8295,0225;05/09/19;8295,015
8945ccff89f9a7e70b6cf653b0245b9f1576dd6712dda62651bb4d87e35ed6bc;7;2019;15/08/19;0;25/08/19;112701,345;05/09/19;0
35b76ed72c17895dde8d51b1b7fd502c907d6b5c20f1d81057533a90f165ac43;7;2019;15/08/19;0;25/08/19;284,355;05/09/19;0
7db6becc21dc8fd7912d1caa7edb8f2ada9fa794c3e9ba4f5a36b2e605df2151;7;2019;15/08/19;0;25/08/19;13711,8525;05/09/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;7;2019;15/08/19;0;25/08/19;40251,18;05/09/19;0
68029c24fe42facb13764924eb9eb2788d997ff1c916640d65f94f4536aa2ea4;7;2019;15/08/19;0;25/08/19;71196,045;05/09/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;7;2019;15/08/19;0;25/08/19;14020,545;05/09/19;0
1fe80c8dfe8051d2cbba66946d8d3f38fc70b6c7ac44211363f67f96ee983112;7;2019;15/08/19;0;25/08/19;16621,3125;05/09/19;0
491bb00e057e3c45bf3d4a3575a8e66f1e5ba48f51115a07c83b77ecfb77e10d;7;2019;15/08/19;33009,435;25/08/19;33009,435;05/09/19;33009,4425
3f0efb1fad24f56f3f2b9ef9466a97bcc275937b444d7253690cc98ba0bb7a72;7;2019;15/08/19;80874;25/08/19;80874;05/09/19;80874,0075
654e16633394f9d98a60151a6221cb49282d5b178a338c816bcf7ce3ed2e645d;7;2019;15/08/19;0;25/08/19;79766,3025;05/09/19;0
7b7ac860e214a4635068ef1295f6527abf15adbd9e1dcfd607e3b2c5b9d10d09;7;2019;15/08/19;16971,4575;25/08/19;16971,4575;05/09/19;16971,45
bef150d5cfef95596f7243d9f1c66a205bf5eeca511461a76b83a2c242069235;7;2019;15/08/19;0;25/08/19;187781,9475;05/09/19;0
2eb589ea2a9b682d8089ea02ae89e83abb50d6bf5915fda02da481a707f9fdee;7;2019;15/08/19;0;25/08/19;152493,225;05/09/19;0
0fa33f5fe1e69dbbf1f5ae7d4271c23d4cebd76b66da282db168cde82a0a68a7;7;2019;15/08/19;0;25/08/19;114313,3725;05/09/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;7;2019;15/08/19;0;25/08/19;15576,1875;05/09/19;0
35b76ed72c17895dde8d51b1b7fd502c907d6b5c20f1d81057533a90f165ac43;7;2019;15/08/19;0;25/08/19;1340,3625;05/09/19;0
dda28030d2742c7f1c012ef02d149a8a89763a9811a8404b648bd02a23737ccd;7;2019;15/08/19;0;25/08/19;5481,345;05/09/19;0
7ae353f62c16f0ef9ad0b65bb6aa031fa27fbbc32d317a4adc137fbc691cf87e;7;2019;15/08/19;0;25/08/19;42969,7425;05/09/19;0
3f0efb1fad24f56f3f2b9ef9466a97bcc275937b444d7253690cc98ba0bb7a72;7;2019;15/08/19;0;25/08/19;70098,2625;05/09/19;0
50899a7c990b481f18a4ef5e1bdfa5f74cead1dbe70f8b0e7b85f49247f7543f;7;2019;15/08/19;0;25/08/19;3672,7275;05/09/19;0
845d183f8f7f260efc1b1e7209c257dca861e2794f36dd92e81cd2e56c18ac39;7;2019;15/08/19;0;25/08/19;696049,7775;05/09/19;0
85e739750a2ded64af5cff240ad9cfed7be57d190027e9b942ed5fb5dc1d4f0a;7;2019;15/08/19;0;25/08/19;8148,6375;05/09/19;0
963925eedc550388fd69dbb2e1809113ae9ae3325ea8ddb9c8ef70b9a62267e9;7;2019;15/08/19;0;25/08/19;125311,455;05/09/19;0
ed469c39a56f062b09e2d930ca0bd68820bf1348f3a202584f0c241675d7261a;7;2019;15/08/19;24539,7675;25/08/19;24539,7675;05/09/19;24539,76
7e0e496542d3d1478dbaad4d68d0d2b893fdaa543a46ceaa2f2ad7d90ab2bf4c;7;2019;15/08/19;9015,2625;25/08/19;9015,2625;05/09/19;9015,2625
eb894c055c058829739241ff1ad141bd9f60c3789c55881fbb6bdf031fbdf3ad;7;2019;15/08/19;7854,8325;25/08/19;7854,8325;05/09/19;7854,8325
fde1d4640db25c634a26baf70376b7817765e0e53ee972e7d359a23e10ba00f7;7;2019;15/08/19;7181,19;25/08/19;7181,19;05/09/19;7181,1975
8ee9dce4510479f9e153df273e778e86ee30b54a2fcd4e5f9473ecfc4bed2dd2;7;2019;15/08/19;0;25/08/19;516050,9925;05/09/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;7;2019;15/08/19;0;25/08/19;7499646,345;05/09/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;7;2019;15/08/19;0;25/08/19;17616,465;05/09/19;0
b28ce0e3c5b6c6e8bb4d0c7bcd0897263fd76ed149a4b1f00387ea24080fb04b;7;2019;15/08/19;0;25/08/19;70894,56;05/09/19;0
2dc699dff82c5e83df79c190ce2df315dad356af45994d7e77d973312a096155;7;2019;15/08/19;0;25/08/19;320274,2175;05/09/19;0
af4ed271e23ce820f6cd9b9a0e13134abe96dfab6443359ac34ba3623ac792d4;7;2019;15/08/19;4472,19;25/08/19;4472,19;05/09/19;4472,1975
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;7;2019;15/08/19;0;25/08/19;15722,79;05/09/19;0
a2ff02c6fa90fabd4b6bc0a51fbe50a5c1c1c4c8fc2e694b51a35ddd5d0a43a4;7;2019;15/08/19;0;25/08/19;8953,1925;05/09/19;0
d45d95d69dd648a4a220f71533aaf03ddcb5fc47b5ab4b5bd17fc0fb142ff620;7;2019;15/08/19;0;25/08/19;79983,2625;05/09/19;0
689c4ed068fcc90bfaca0797b92d5e6acaa9c6861f721debe5531fc224b5d974;7;2019;15/08/19;0;25/08/19;78361,9125;05/09/19;0
50899a7c990b481f18a4ef5e1bdfa5f74cead1dbe70f8b0e7b85f49247f7543f;7;2019;15/08/19;0;25/08/19;12671,64;05/09/19;0
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;7;2019;15/08/19;0;25/08/19;39383,415;05/09/19;0
21627aaa6c69151d30ee733b54f604d0904aecd9eedea1e01f8e03c8f761d431;7;2019;15/08/19;0;25/08/19;109588,9875;05/09/19;0
31ecc78ec9aec3677689ef79ff30b9b95b19332804b42cab6a0ab9119545b206;7;2019;15/08/19;0;25/08/19;198768,1125;05/09/19;0
50899a7c990b481f18a4ef5e1bdfa5f74cead1dbe70f8b0e7b85f49247f7543f;7;2019;15/08/19;0;25/08/19;8465,8875;05/09/19;0
bac2ea73eff76151887853ea0513bcceba99078c5efc7e96d31ae9a3880dd2ed;7;2019;15/08/19;0;25/08/19;226886,9625;05/09/19;0
0354dbbb9953ec7e387100a11fd5a133cb1a89861953cdfd87c5c94f4dcdb1b6;7;2019;15/08/19;17307,315;25/08/19;17307,315;05/09/19;17307,315
